Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type
25.91278032,-80.13773124,29:57.6,10/7/22,8,1.438,110.84,-7.22131876,1.02,115.6,108.28,1.9,-1.02,33.4,0,3.48,3.48,95,28,510.8,16.3,-1.7,D,1235.6,2,18.711,1,1.39,158,102.32,-80.13754847,25.91274442,0,0,1,N,3.449236,68,68,11,146,146,112.9647,0,9999.99,3.5,3.627,2,9,29.1,0,29.10000038,40.32,1549.1746,10/7/22,11:02:34,27.49,60.24,40.32,1.084,8.18,-70.4,-2.8,-2.9,-2438,47,2.96,12.5,
25.9127771,-80.13772492,29:58.6,10/7/22,8,1.414,114.79,-7.22131876,1.02,116.1,108.75,2.01,-1.61,33.4,0,3.48,3.48,95,28,510.8,16.3,-1.7,D,1235.6,2,18.018,1,1.43,158,101.63,-80.13754847,25.91274442,0,0,1,N,3.11697,69,69,11,142,142,112.5452,0,9999.99,3.5,3.627,2,9,29.1,0,29.10000038,40.35,1549.20612,10/7/22,11:02:35,27.49,60.28,40.35,1.123,8.18,-70.3,-2.2,-2.2,-4140,46.6,2.94,12.4,
25.91277349,-80.13771817,29:59.6,10/7/22,8,1.46,115.92,-7.22131876,1.02,116.5,109.12,2.06,-3.15,33.5,0,3.48,3.48,95,27,510.7,16.3,-1.6,D,1274.9,2,17.279,1,1.48,157,100.78,-80.13754847,25.91274442,0,0,1,N,2.741479,69,69,11,133,133,110.7143,0,9999.99,3.5,3.627,2,9,29.1,0,29.10000038,40.06,1548.90142,10/7/22,11:02:36,27.5,59.9,40.06,1.079,8.18,-70.2,-1.4,-2.5,-3656,46.3,2.93,12.4,
25.91276993,-80.13771191,30:00.6,10/7/22,8,1.513,118.38,-7.22131876,1.02,116.5,109.12,1.8,-0.74,33.5,0,3.47,3.47,95,27,510.7,16.3,-1.6,D,1274.9,2,16.592,1,1.49,156,99.85,-80.13754847,25.91274442,0,0,1,N,2.35625,68,68,11,123,123,108.2123,0,9999.99,3.49,3.617,2,9,29.1,0,29.10000038,40.06,1548.90142,10/7/22,11:02:36,27.5,59.9,40.06,1.079,8.18,-70.2,-1.4,-2.5,-3656,46.3,2.93,12.4,
25.912766,-80.13770513,30:01.6,10/7/22,8,1.466,120.48,-7.22131876,1.02,116.5,109.12,1.85,-2.07,33.5,0,3.49,3.49,95,27,510.7,16.3,-1.6,D,1274.9,2,15.851,1,1.48,156,98.71,-80.13754847,25.91274442,0,0,1,N,1.945658,68,68,11,112,112,105.4707,0,9999.99,3.51,3.637,2,9,29.1,0,29.10000038,39.74,1548.56523,10/7/22,11:02:37,27.47,59.48,39.74,1.126,8.18,-70.2,-0.4,1.1,-2121,46,2.91,12.3,
25.91276244,-80.13769972,30:02.6,10/7/22,8,1.437,122.24,-7.22131876,1.02,116.3,108.93,2.02,-2.3,33.5,0,3.49,3.49,95,26,510.7,16.3,-1.6,D,1310.9,2,15.259,1,1.45,155,97.55,-80.13754847,25.91274442,0,0,1,N,1.564663,69,69,11,103,103,102.8664,0,9999.99,3.51,3.637,2,9,29.1,0,29.10000038,40.09,1548.93294,10/7/22,11:02:39,27.44,59.93,40.09,1.11,8.18,-70.2,-0.6,-0.1,-2596,45.1,2.85,12.4,
25.91275864,-80.13769325,30:03.6,10/7/22,8,1.451,119.8,-7.22131876,1.02,116,108.65,1.8,-1.96,33.5,0,3.49,3.49,95,26,510.7,16.3,-1.6,D,1310.9,2,14.567,1,1.45,154,96.23,-80.13754847,25.91274442,0,0,1,N,1.156983,68,68,11,93,93,100.0291,0,9999.99,3.51,3.637,2,9,29.1,0,29.10000038,40.09,1548.93294,10/7/22,11:02:39,27.44,59.93,40.09,1.11,8.18,-70.2,-0.6,-0.1,-2596,45.1,2.85,12.4,
25.91275516,-80.1376876,30:04.6,10/7/22,8,1.426,120.58,-7.22131876,1.02,115.1,107.82,1.93,-2.34,33.4,0,3.49,3.49,95,26,510.7,16.3,-1.6,D,1310.9,2,13.967,1,1.47,154,94.9,-80.13754847,25.91274442,0,0,1,N,0.7878308,69,69,11,85,85,97.42437,0,9999.99,3.51,3.637,2,9,29.1,0,29.10000038,39.73,1548.55472,10/7/22,11:02:40,27.46,59.46,39.73,1.132,8.18,-69.9,-2.3,0.2,-3412,44.7,2.83,12.3,
25.91275163,-80.13768169,30:05.6,10/7/22,8,1.429,120.51,-7.22131876,1.02,113.6,106.43,1.77,-2.03,33.4,0,3.48,3.48,95,26,510.7,16.3,-1.6,D,1310.9,2,13.349,1,1.46,153,93.44,-80.13754847,25.91274442,0,0,1,N,0.4170595,68,68,11,80,80,94.78428,0,9999.99,3.5,3.627,2,9,29.1,0,29.10000038,39.8,1548.62826,10/7/22,11:02:42,27.41,59.55,39.8,1.127,8.17,-69.8,-1.8,-0.9,-1714,43.9,2.78,12.5,
25.91274824,-80.13767563,30:06.6,10/7/22,8,1.402,121.56,-7.22131876,1.02,111.5,104.49,1.92,-2.02,33.4,0,3.49,3.49,95,25,510.7,16.3,-1.5,D,1374.4,2,12.726,1,1.43,152,91.91,-80.13754847,25.91274442,0,0,1,N,5.45E-02,69,69,11,77,77,92.19009,0,9999.99,3.51,3.637,2,9,29.1,0,29.10000038,39.8,1548.62826,10/7/22,11:02:42,27.41,59.55,39.8,1.127,8.17,-69.8,-1.8,-0.9,-1714,43.9,2.78,12.5,
25.91274444,-80.13766998,30:07.6,10/7/22,8,1.369,122.73,-7.22131876,1.02,109.6,102.73,1.98,-2.92,33.4,0,3.48,3.48,95,25,510.7,16.3,-1.5,D,1374.4,2,12.153,1,1.41,152,90.01,-80.13754847,25.91274442,0,0,1,N,0.3524706,69,69,11,72,72,89.27721,0,9999.99,3.5,3.627,2,9,29,0,29.10000038,39.89,1548.72282,10/7/22,11:02:43,27.42,59.67,39.89,1.122,8.18,-69.9,-2.1,-1.9,-1086,43.4,2.75,12.4,
25.91274077,-80.13766368,30:08.6,10/7/22,8,1.408,120.23,-7.22131876,1.02,107.5,100.79,2.07,-2.89,33.5,0,3.48,3.48,95,25,510.7,16.3,-1.5,D,1374.4,2,11.53,1,1.39,151,87.98,-80.13754847,25.91274442,0,0,1,N,0.7399232,69,69,11,70,70,86.51576,0,9999.99,3.5,3.627,2,9,29,0,29,39.81,1548.43006,10/7/22,11:02:45,27.41,59.56,39.81,1.142,8.18,-70.1,-1.3,0.1,-3312,42.6,2.7,12.4,
25.9127381,-80.13765842,30:09.6,10/7/22,8,1.297,119.46,-7.22131876,1.02,105.5,98.93,1.74,-3.04,33.5,0,3.47,3.47,95,25,510.7,16.3,-1.5,D,1378.9,2,11.02,1,1.39,151,86.34,-80.13754847,25.91274442,0,0,1,N,1.022764,67,67,11,69,69,84.51477,0,9999.99,3.49,3.617,2,9,29,0,29,39.81,1548.43006,10/7/22,11:02:45,27.41,59.56,39.81,1.142,8.18,-70.1,-1.3,0.1,-3312,42.6,2.7,12.4,
25.91273564,-80.13765246,30:10.6,10/7/22,8,1.268,118.17,-7.22131876,1.02,102.9,96.51,1.84,-2.65,33.4,0,3.44,3.44,95,25,510.7,16.3,-1.5,D,1388.7,2,10.446,1,1.38,151,84.64,-80.13754847,25.91274442,0,0,1,N,1.282861,68,68,11,71,71,82.6898,0,9999.99,3.46,3.587,2,9,29,0,29,39.91,1548.53519,10/7/22,11:02:46,27.43,59.69,39.91,1.118,8.17,-69.7,-2.7,-0.7,-2743,42.1,2.67,12.4,
25.91273325,-80.13764644,30:11.6,10/7/22,8,1.245,117.25,-7.22131876,1.02,100.4,94.18,1.85,-3.46,33.4,0,3.43,3.43,95,25,510.7,16.3,-1.5,D,1388.7,2,9.877,1,1.33,150,82.78,-80.13754847,25.91274442,0,0,1,N,1.53259,69,69,11,73,73,80.95517,0,9999.99,3.45,3.577,2,9,29,0,29,39.56,1548.16724,10/7/22,11:02:47,27.43,59.23,39.56,1.115,8.17,-69.6,-2.1,-3.3,-717,41.7,2.65,12.4,
25.91273095,-80.13764016,30:12.6,10/7/22,8,1.204,113.93,-7.22131876,1.02,97.9,91.85,1.86,-2.86,33.5,0,3.38,3.38,95,25,510.7,16.3,-1.5,D,1388.7,2,9.292,1,1.26,150,80.72,-80.13754847,25.91274442,0,0,1,N,1.771392,68,68,11,77,77,79.31497,0,9999.99,3.4,3.527,2,9,29,0,29,40.19,1548.82957,10/7/22,11:02:49,27.42,60.07,40.19,1.12,8.18,-69.9,-1.4,1.2,-1243,41,2.59,12.3,
25.91272877,-80.13763429,30:13.6,10/7/22,8,1.231,109.83,-7.22131876,1.02,95.9,89.98,1.75,-3.58,33.5,0,3.33,3.33,95,24,510.6,16.3,-1.5,D,1408,2,8.758,1,1.23,150,78.54,-80.13754847,25.91274442,0,0,1,N,1.994314,67,67,11,78,78,77.80195,0,9999.99,3.35,3.477,2,9,29,0,29,40.19,1548.82957,10/7/22,11:02:49,27.42,60.07,40.19,1.12,8.18,-69.9,-1.4,1.2,-1243,41,2.59,12.3,
25.91272701,-80.13762907,30:14.6,10/7/22,8,1.198,109.31,-7.22131876,1.02,93.4,87.64,1.75,-3.45,33.5,0,3.3,3.3,95,24,510.6,16.3,-1.5,D,1408,2,8.291,1,1.23,150,76.49,-80.13754847,25.91274442,0,0,1,N,2.178654,67,67,11,82,82,76.56666,0,9999.99,3.32,3.447,2,9,29,0,29,39.71,1548.32493,10/7/22,11:02:50,27.44,59.43,39.71,1.109,8.18,-69.8,-0.9,-0.1,-843,40.7,2.58,12.5,
25.9127254,-80.13762315,30:15.6,10/7/22,8,1.142,109.31,-7.22131876,1.02,91.1,85.47,1.74,-4.24,33.5,0,3.28,3.28,95,24,510.6,16.3,-1.4,D,1424,2,7.763,1,1.2,149,74.19,-80.13754847,25.91274442,0,0,1,N,2.338414,67,67,11,85,85,75.50652,0,9999.99,3.3,3.427,2,9,29,0,29,40.02,1548.65083,10/7/22,11:02:52,27.41,59.83,40.02,1.1,8.17,-69.8,-1.1,0.4,-2728,40,2.53,12.6,
25.91272364,-80.13761766,30:16.6,10/7/22,8,1.145,108.05,-7.22131876,1.02,89.1,83.59,1.8,-3.84,33.5,0,3.25,3.25,95,24,510.6,16.3,-1.4,D,1424,2,7.296,1,1.19,149,71.53,-80.13754847,25.91274442,0,0,1,N,2.517584,68,68,11,90,90,74.33054,0,9999.99,3.27,3.397,2,9,29,0,29,40.02,1548.65083,10/7/22,11:02:52,27.41,59.83,40.02,1.1,8.17,-69.8,-1.1,0.4,-2728,40,2.53,12.6,
